time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure_ksi	agg_plate_pressure_ksi	soil_pore_water_pressure_ksi	agg_pore_water_pressure_ksi	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
84.125000	0.000000	0.000129	0.000129	0.000000	-0.000259	-0.000517	0.003879	0.000000	0.000905	0.001034	0.003233	0.004138	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000015	-0.000063	0.000052	-0.000042	0.000039	-0.000037	-0.000012
84.187500	0.000259	0.000259	0.000129	0.000000	-0.000259	-0.000776	0.003491	-0.000129	0.000905	0.000905	0.002716	0.003491	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000013	-0.000064	0.000053	-0.000041	0.000041	-0.000036	-0.000012
84.250000	0.000259	0.000388	0.000129	-0.000129	-0.000259	-0.000517	0.002586	0.000000	0.000905	0.000259	0.002069	0.002069	0.000135	0.000000	0.000058	0.000134	-0.000013	-0.000012	-0.000065	0.000053	-0.000041	0.000041	-0.000037	-0.000010
84.312500	0.000129	0.000388	0.000129	0.000129	0.000000	-0.000388	0.001940	0.000000	0.000259	0.000000	0.001164	0.000905	0.000135	0.000000	0.000058	0.000134	-0.000013	-0.000014	-0.000066	0.000055	-0.000043	0.000040	-0.000038	-0.000011
84.375000	0.000388	0.000129	0.000129	-0.000129	-0.000259	-0.000259	0.001164	0.000129	0.000000	0.000000	0.000259	0.000517	0.000135	0.000000	0.000058	0.000134	-0.000013	-0.000014	-0.000066	0.000057	-0.000042	0.000041	-0.000036	-0.000012
84.437500	-0.000259	0.000000	0.000129	-0.000129	-0.000129	-0.000388	0.000517	0.000259	-0.000129	0.000000	0.000129	0.000388	0.000135	0.000000	0.000058	0.000134	-0.000013	-0.000014	-0.000065	0.000057	-0.000042	0.000040	-0.000038	-0.000012
84.500000	0.000000	0.000259	0.000129	-0.000259	-0.000259	0.000000	0.000647	0.000000	-0.000129	-0.000129	-0.000129	0.000259	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000014	-0.000067	0.000056	-0.000044	0.000040	-0.000037	-0.000012
84.562500	0.000000	0.000129	-0.000129	0.000000	-0.000259	-0.000129	0.001164	0.000129	0.000000	0.000000	0.000259	0.000905	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000014	-0.000067	0.000059	-0.000045	0.000040	-0.000036	-0.000013
84.625000	0.000259	0.000259	-0.000129	-0.000259	-0.000517	-0.000129	0.002457	0.000000	0.000000	-0.000129	0.000905	0.001810	0.000135	0.000000	0.000058	0.000134	-0.000013	-0.000014	-0.000067	0.000059	-0.000045	0.000041	-0.000035	-0.000013
84.687500	0.000000	0.000388	-0.000129	-0.000129	-0.000388	-0.000259	0.003103	0.000000	0.000388	0.000517	0.001681	0.003233	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000013	-0.000066	0.000061	-0.000045	0.000042	-0.000037	-0.000013
84.750000	0.000388	0.000517	0.000129	-0.000129	-0.000388	-0.000388	0.003879	0.000000	0.000388	0.001164	0.002328	0.004267	0.000135	0.000000	0.000058	0.000134	-0.000011	-0.000013	-0.000067	0.000059	-0.000047	0.000039	-0.000036	-0.000013
84.812500	0.000259	0.000388	-0.000129	-0.000129	-0.000129	-0.000517	0.004267	-0.000129	0.000647	0.001422	0.002974	0.005690	0.000136	0.000000	0.000058	0.000134	-0.000013	-0.000015	-0.000069	0.000060	-0.000045	0.000042	-0.000038	-0.000013
84.875000	0.000000	0.000129	0.000259	0.000000	-0.000129	-0.000388	0.004397	-0.000129	0.000905	0.001681	0.003362	0.005948	0.000136	0.000000	0.000058	0.000134	-0.000013	-0.000016	-0.000069	0.000060	-0.000045	0.000043	-0.000036	-0.000010
84.937500	0.000259	0.000129	0.000000	-0.000129	-0.000259	-0.000517	0.004397	-0.000259	0.000905	0.001552	0.003491	0.006207	0.000136	0.000000	0.000058	0.000134	-0.000013	-0.000015	-0.000070	0.000061	-0.000047	0.000043	-0.000039	-0.000014
85.000000	0.000129	0.000388	0.000129	-0.000129	-0.000259	-0.000517	0.004655	0.000000	0.000905	0.001422	0.003491	0.006078	0.000136	0.000000	0.000058	0.000134	-0.000014	-0.000015	-0.000072	0.000060	-0.000046	0.000046	-0.000040	-0.000013
85.062500	0.000129	0.000129	-0.000129	-0.000129	-0.000259	-0.000517	0.004267	0.000129	0.000905	0.001422	0.003491	0.005431	0.000136	0.000000	0.000058	0.000134	-0.000015	-0.000015	-0.000073	0.000060	-0.000047	0.000044	-0.000041	-0.000013
85.125000	0.000259	0.000129	0.000000	-0.000129	-0.000388	-0.000517	0.003879	-0.000129	0.000647	0.001293	0.003103	0.004267	0.000135	0.000000	0.000058	0.000134	-0.000015	-0.000016	-0.000074	0.000061	-0.000049	0.000045	-0.000041	-0.000014
85.187500	0.000259	0.000259	0.000129	-0.000259	-0.000388	-0.000517	0.003362	0.000129	0.000776	0.000647	0.002457	0.003491	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000017	-0.000073	0.000062	-0.000049	0.000047	-0.000040	-0.000013
85.250000	0.000129	0.000259	0.000000	-0.000259	-0.000259	-0.000517	0.002716	0.000000	0.000517	0.000129	0.001810	0.002069	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000015	-0.000074	0.000063	-0.000049	0.000044	-0.000040	-0.000014
85.312500	0.000129	0.000129	0.000000	-0.000129	0.000000	-0.000259	0.001940	0.000000	0.000259	0.000000	0.001164	0.000905	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000016	-0.000073	0.000063	-0.000049	0.000045	-0.000040	-0.000014
85.375000	0.000259	0.000259	-0.000129	0.000000	-0.000259	-0.000259	0.001034	0.000000	0.000000	0.000129	0.000000	0.000259	0.000135	0.000000	0.000058	0.000134	-0.000013	-0.000015	-0.000073	0.000066	-0.000051	0.000045	-0.000040	-0.000014
85.437500	0.000129	0.000259	0.000129	-0.000259	-0.000259	-0.000259	0.000647	0.000129	0.000259	0.000000	-0.000129	0.000000	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000016	-0.000075	0.000066	-0.000051	0.000046	-0.000039	-0.000012
85.500000	0.000000	0.000388	0.000259	0.000000	-0.000259	-0.000259	0.000388	0.000000	0.000129	-0.000129	0.000129	0.000000	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000015	-0.000075	0.000064	-0.000051	0.000046	-0.000040	-0.000015
85.562500	0.000129	0.000388	0.000129	-0.000129	-0.000388	-0.000259	0.001034	0.000000	0.000129	0.000000	0.000259	0.000776	0.000135	0.000000	0.000058	0.000134	-0.000012	-0.000016	-0.000075	0.000067	-0.000051	0.000045	-0.000039	-0.000014
85.625000	-0.000259	0.000129	0.000129	0.000000	-0.000259	-0.000259	0.002328	0.000000	0.000000	0.000129	0.001164	0.001810	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000018	-0.000076	0.000066	-0.000051	0.000046	-0.000041	-0.000014
85.687500	0.000000	0.000129	0.000259	0.000000	-0.000129	-0.000388	0.003103	-0.000259	0.000000	0.000517	0.001940	0.003362	0.000135	0.000000	0.000058	0.000134	-0.000015	-0.000016	-0.000077	0.000066	-0.000052	0.000046	-0.000043	-0.000015
85.750000	0.000129	0.000388	0.000129	0.000000	0.000000	-0.000388	0.003750	0.000000	0.000259	0.001164	0.002457	0.004138	0.000136	0.000000	0.000058	0.000134	-0.000014	-0.000018	-0.000078	0.000067	-0.000050	0.000048	-0.000044	-0.000014
85.812500	0.000129	0.000259	0.000259	0.000000	-0.000388	-0.000517	0.004267	0.000000	0.000776	0.001422	0.002974	0.005302	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000017	-0.000079	0.000066	-0.000051	0.000049	-0.000044	-0.000015
85.875000	0.000259	0.000259	0.000000	-0.000129	-0.000388	-0.000517	0.004655	0.000129	0.000905	0.001422	0.003362	0.005819	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000017	-0.000081	0.000067	-0.000052	0.000048	-0.000045	-0.000016
85.937500	0.000259	0.000388	0.000129	-0.000388	-0.000388	-0.000647	0.004655	0.000000	0.001034	0.001422	0.003233	0.006207	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000018	-0.000081	0.000067	-0.000051	0.000050	-0.000046	-0.000014
86.000000	0.000129	0.000129	0.000000	-0.000129	-0.000129	-0.000517	0.004655	0.000000	0.000905	0.001552	0.003491	0.006207	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000018	-0.000082	0.000069	-0.000052	0.000049	-0.000046	-0.000015
86.062500	0.000259	0.000129	0.000129	-0.000129	-0.000259	-0.000517	0.004526	0.000000	0.000776	0.001422	0.003362	0.005431	0.000136	0.000000	0.000058	0.000134	-0.000014	-0.000018	-0.000081	0.000069	-0.000052	0.000050	-0.000045	-0.000015
86.125000	0.000259	0.000259	-0.000259	-0.000129	0.000000	-0.000517	0.003879	0.000129	0.000905	0.001034	0.002974	0.004138	0.000135	0.000000	0.000058	0.000134	-0.000015	-0.000018	-0.000081	0.000070	-0.000053	0.000049	-0.000045	-0.000015
86.187500	0.000259	0.000388	0.000259	-0.000259	-0.000388	-0.000517	0.003491	0.000000	0.000905	0.000776	0.002457	0.003362	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000018	-0.000081	0.000071	-0.000055	0.000048	-0.000044	-0.000015
86.250000	0.000259	0.000388	0.000000	-0.000129	-0.000388	-0.000517	0.002845	-0.000129	0.000647	0.000129	0.001940	0.001940	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000017	-0.000082	0.000071	-0.000054	0.000047	-0.000045	-0.000016
86.312500	0.000129	0.000259	0.000129	0.000000	-0.000388	-0.000517	0.001810	0.000000	0.000517	0.000000	0.000905	0.000647	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000016	-0.000082	0.000072	-0.000055	0.000049	-0.000044	-0.000015
86.375000	0.000000	0.000129	-0.000129	0.000000	-0.000129	-0.000388	0.001034	0.000000	0.000129	-0.000129	0.000388	0.000388	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000018	-0.000082	0.000074	-0.000055	0.000049	-0.000044	-0.000016
86.437500	0.000000	0.000388	0.000129	-0.000129	-0.000388	-0.000259	0.000517	0.000129	0.000129	0.000000	-0.000129	0.000129	0.000135	0.000000	0.000058	0.000134	-0.000015	-0.000019	-0.000083	0.000073	-0.000056	0.000051	-0.000046	-0.000014
86.500000	0.000000	0.000259	0.000129	0.000000	-0.000388	-0.000129	0.000517	0.000000	0.000129	0.000000	0.000000	0.000259	0.000135	0.000000	0.000058	0.000134	-0.000015	-0.000018	-0.000083	0.000073	-0.000055	0.000052	-0.000044	-0.000017
86.562500	0.000129	0.000259	0.000259	0.000000	-0.000259	-0.000388	0.001293	0.000000	0.000129	0.000000	0.000259	0.000905	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000020	-0.000085	0.000072	-0.000056	0.000049	-0.000047	-0.000015
86.625000	0.000129	0.000388	0.000129	-0.000259	-0.000388	-0.000129	0.002328	-0.000129	0.000129	-0.000259	0.000776	0.001681	0.000135	0.000000	0.000058	0.000134	-0.000016	-0.000021	-0.000087	0.000073	-0.000054	0.000054	-0.000047	-0.000016
86.687500	0.000259	0.000388	0.000000	-0.000259	-0.000388	-0.000259	0.003103	0.000000	0.000000	0.000388	0.001681	0.003233	0.000135	0.000000	0.000058	0.000134	-0.000016	-0.000019	-0.000088	0.000074	-0.000056	0.000054	-0.000049	-0.000017
86.750000	0.000259	0.000517	0.000000	-0.000259	-0.000259	-0.000517	0.003879	0.000129	0.000388	0.001164	0.002457	0.004009	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000019	-0.000088	0.000072	-0.000056	0.000054	-0.000049	-0.000016
86.812500	0.000129	0.000388	-0.000259	0.000000	-0.000129	-0.000517	0.004267	0.000000	0.000905	0.001552	0.002974	0.005302	0.000136	0.000000	0.000058	0.000134	-0.000017	-0.000020	-0.000088	0.000074	-0.000058	0.000054	-0.000049	-0.000017
86.875000	0.000129	0.000129	0.000000	-0.000259	-0.000259	-0.000517	0.004526	0.000000	0.000905	0.001422	0.002974	0.005819	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000020	-0.000089	0.000075	-0.000057	0.000053	-0.000047	-0.000016
86.937500	0.000259	0.000388	0.000259	-0.000129	-0.000388	-0.000517	0.004526	0.000129	0.001164	0.001552	0.003362	0.006207	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000020	-0.000089	0.000075	-0.000058	0.000054	-0.000048	-0.000018
87.000000	0.000129	0.000129	0.000388	0.000000	-0.000259	-0.000517	0.004785	-0.000129	0.001034	0.001422	0.003362	0.006336	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000019	-0.000088	0.000075	-0.000058	0.000052	-0.000049	-0.000016
87.062500	0.000259	0.000259	0.000259	0.000000	-0.000129	-0.000517	0.004267	0.000000	0.000905	0.001552	0.003362	0.005560	0.000136	0.000000	0.000058	0.000134	-0.000015	-0.000018	-0.000090	0.000078	-0.000059	0.000052	-0.000047	-0.000017
87.125000	0.000259	0.000388	0.000000	-0.000259	-0.000388	-0.000388	0.003879	0.000000	0.000905	0.001164	0.002974	0.004397	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000020	-0.000089	0.000077	-0.000059	0.000055	-0.000047	-0.000017
87.187500	0.000259	0.000259	0.000000	0.000000	-0.000517	-0.000647	0.003362	0.000129	0.000905	0.000647	0.002586	0.003233	0.000135	0.000000	0.000058	0.000134	-0.000014	-0.000019	-0.000089	0.000079	-0.000060	0.000053	-0.000046	-0.000016
87.250000	0.000129	0.000129	0.000000	-0.000129	-0.000259	-0.000517	0.002586	-0.000259	0.000905	0.000259	0.002328	0.002069	0.000135	0.000000	0.000058	0.000134	-0.000016	-0.000020	-0.000089	0.000079	-0.000059	0.000053	-0.000047	-0.000019
87.312500	0.000259	0.000388	0.000259	0.000000	-0.000129	-0.000517	0.002069	0.000000	0.000259	-0.000129	0.000905	0.000776	0.000135	0.000000	0.000058	0.000134	-0.000016	-0.000019	-0.000091	0.000078	-0.000059	0.000055	-0.000049	-0.000018
87.375000	0.000000	0.000129	0.000000	-0.000259	-0.000129	-0.000388	0.001034	0.000000	-0.000129	-0.000129	0.000259	0.000259	0.000135	0.000000	0.000058	0.000134	-0.000016	-0.000020	-0.000091	0.000077	-0.000060	0.000055	-0.000049	-0.000016
87.437500	-0.000129	0.000000	-0.000259	-0.000259	-0.000259	-0.000129	0.000517	0.000000	0.000000	-0.000259	0.000000	0.000129	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000022	-0.000093	0.000079	-0.000060	0.000056	-0.000049	-0.000016
87.500000	0.000388	0.000388	0.000000	-0.000129	-0.000259	-0.000129	0.000517	0.000000	0.000129	0.000000	-0.000129	0.000129	0.000135	0.000000	0.000058	0.000134	-0.000018	-0.000022	-0.000095	0.000077	-0.000061	0.000055	-0.000050	-0.000018
87.562500	0.000259	0.000259	0.000000	0.000000	-0.000388	-0.000259	0.001164	-0.000129	0.000000	-0.000129	0.000129	0.000647	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000022	-0.000093	0.000080	-0.000061	0.000058	-0.000051	-0.000018
87.625000	0.000000	0.000388	0.000129	0.000000	-0.000259	-0.000388	0.002198	0.000000	0.000259	0.000129	0.000776	0.001810	0.000135	0.000000	0.000058	0.000134	-0.000018	-0.000021	-0.000095	0.000079	-0.000061	0.000059	-0.000052	-0.000020
87.687500	0.000000	0.000000	0.000000	0.000000	-0.000259	-0.000259	0.002845	0.000000	0.000000	0.000517	0.001681	0.003362	0.000135	0.000000	0.000058	0.000134	-0.000016	-0.000022	-0.000096	0.000081	-0.000062	0.000057	-0.000050	-0.000017
87.750000	0.000259	0.000129	0.000129	-0.000129	-0.000259	-0.000388	0.003750	-0.000129	0.000388	0.000776	0.002457	0.004267	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000023	-0.000095	0.000081	-0.000063	0.000059	-0.000052	-0.000018
87.812500	0.000259	0.000517	0.000259	-0.000259	-0.000517	-0.000517	0.004138	0.000000	0.000905	0.001422	0.002716	0.005431	0.000136	0.000000	0.000058	0.000134	-0.000018	-0.000021	-0.000096	0.000081	-0.000062	0.000057	-0.000052	-0.000019
87.875000	0.000388	0.000129	0.000129	-0.000259	-0.000388	-0.000517	0.004397	-0.000129	0.001034	0.001422	0.003103	0.005819	0.000136	0.000000	0.000058	0.000134	-0.000017	-0.000021	-0.000096	0.000083	-0.000063	0.000056	-0.000051	-0.000019
87.937500	0.000129	0.000259	0.000000	-0.000129	-0.000388	-0.000517	0.004655	0.000129	0.000905	0.001552	0.003233	0.006466	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000022	-0.000096	0.000084	-0.000064	0.000056	-0.000051	-0.000020
88.000000	0.000388	0.000388	0.000000	-0.000259	-0.000388	-0.000517	0.004655	0.000000	0.000905	0.001552	0.003233	0.006078	0.000136	0.000000	0.000058	0.000134	-0.000016	-0.000022	-0.000097	0.000084	-0.000064	0.000057	-0.000051	-0.000020
88.062500	0.000259	0.000259	0.000129	-0.000129	-0.000259	-0.000647	0.004397	0.000000	0.001034	0.001422	0.002974	0.005302	0.000136	0.000000	0.000058	0.000134	-0.000017	-0.000021	-0.000097	0.000085	-0.000065	0.000058	-0.000050	-0.000018
88.125000	0.000259	0.000129	0.000000	-0.000129	-0.000388	-0.000517	0.003750	0.000000	0.001034	0.001422	0.003103	0.004138	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000022	-0.000097	0.000085	-0.000065	0.000057	-0.000052	-0.000018
88.187500	0.000259	0.000259	0.000000	0.000000	-0.000388	-0.000647	0.003233	-0.000129	0.000905	0.000905	0.002716	0.003362	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000023	-0.000097	0.000085	-0.000065	0.000060	-0.000052	-0.000018
88.250000	0.000000	0.000129	0.000129	0.000000	-0.000259	-0.000517	0.002845	0.000000	0.000647	0.000129	0.001940	0.002069	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000022	-0.000100	0.000085	-0.000064	0.000059	-0.000053	-0.000020
88.312500	0.000388	0.000259	0.000000	-0.000259	-0.000259	-0.000388	0.002069	0.000000	0.000259	0.000129	0.000905	0.000905	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000023	-0.000101	0.000084	-0.000064	0.000061	-0.000056	-0.000018
88.375000	0.000129	0.000388	0.000000	-0.000129	-0.000259	-0.000259	0.001034	0.000129	0.000000	-0.000129	0.000259	0.000517	0.000135	0.000000	0.000058	0.000134	-0.000018	-0.000024	-0.000100	0.000085	-0.000063	0.000061	-0.000055	-0.000018
88.437500	0.000000	0.000259	-0.000259	-0.000129	0.000000	-0.000259	0.000517	0.000000	0.000129	-0.000259	-0.000129	0.000000	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000023	-0.000103	0.000085	-0.000066	0.000062	-0.000056	-0.000019
88.500000	0.000000	0.000129	0.000000	-0.000129	-0.000259	-0.000129	0.000647	0.000000	-0.000259	-0.000129	0.000000	0.000259	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000024	-0.000102	0.000086	-0.000065	0.000063	-0.000056	-0.000018
88.562500	0.000259	0.000388	0.000259	0.000000	-0.000517	-0.000259	0.001293	0.000000	0.000388	0.000000	0.000259	0.000647	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000024	-0.000101	0.000086	-0.000066	0.000060	-0.000055	-0.000020
88.625000	-0.000129	0.000259	0.000000	0.000000	-0.000259	-0.000388	0.002198	-0.000129	-0.000129	0.000129	0.001034	0.001940	0.000135	0.000000	0.000058	0.000134	-0.000017	-0.000024	-0.000101	0.000088	-0.000066	0.000062	-0.000053	-0.000019
88.687500	0.000259	0.000129	0.000000	-0.000129	-0.000259	0.000000	0.003103	0.000000	0.000129	0.000388	0.001810	0.003621	0.000135	0.000000	0.000058	0.000134	-0.000018	-0.000023	-0.000102	0.000089	-0.000066	0.000060	-0.000053	-0.000019
88.750000	0.000259	0.000517	0.000000	-0.000259	-0.000388	-0.000517	0.003879	0.000129	0.000517	0.000905	0.002198	0.004138	0.000136	0.000000	0.000058	0.000134	-0.000017	-0.000022	-0.000101	0.000089	-0.000068	0.000061	-0.000053	-0.000019
88.812500	0.000259	0.000259	0.000129	0.000000	-0.000259	-0.000388	0.004138	0.000000	0.000905	0.001422	0.003103	0.005431	0.000136	0.000000	0.000058	0.000134	-0.000017	-0.000024	-0.000104	0.000090	-0.000068	0.000060	-0.000053	-0.000019
88.875000	0.000259	0.000129	0.000129	0.000000	-0.000388	-0.000776	0.004526	0.000000	0.000905	0.001552	0.003233	0.005948	0.000136	0.000000	0.000058	0.000134	-0.000017	-0.000022	-0.000104	0.000090	-0.000068	0.000061	-0.000054	-0.000021
88.937500	0.000517	0.000388	0.000259	0.000000	-0.000517	-0.000517	0.004785	0.000000	0.001164	0.001552	0.003491	0.006466	0.000136	0.000000	0.000058	0.000134	-0.000017	-0.000023	-0.000103	0.000091	-0.000067	0.000062	-0.000054	-0.000020
89.000000	0.000129	0.000129	0.000000	0.000000	-0.000259	-0.000388	0.004655	-0.000129	0.000905	0.001552	0.003362	0.006078	0.000136	0.000000	0.000058	0.000134	-0.000018	-0.000024	-0.000104	0.000090	-0.000068	0.000062	-0.000055	-0.000020
89.062500	0.000000	0.000000	0.000000	-0.000129	-0.000259	-0.000517	0.004267	0.000000	0.000905	0.001422	0.003362	0.005560	0.000136	0.000000	0.000058	0.000134	-0.000020	-0.000024	-0.000105	0.000090	-0.000069	0.000062	-0.000056	-0.000021
89.125000	0.000129	0.000129	0.000000	-0.000259	-0.000129	-0.000517	0.003879	-0.000259	0.000776	0.001034	0.002974	0.004267	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000025	-0.000108	0.000090	-0.000069	0.000064	-0.000057	-0.000020
89.187500	0.000388	0.000388	0.000000	0.000000	-0.000388	-0.000388	0.003491	0.000000	0.000905	0.000776	0.002328	0.003233	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000025	-0.000108	0.000089	-0.000067	0.000063	-0.000057	-0.000020
89.250000	0.000259	0.000517	0.000000	-0.000259	-0.000388	-0.000388	0.002716	0.000000	0.000647	0.000129	0.001940	0.001940	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000026	-0.000108	0.000091	-0.000069	0.000065	-0.000059	-0.000019
89.312500	0.000259	0.000388	-0.000129	-0.000259	-0.000259	-0.000388	0.001810	0.000000	0.000388	-0.000129	0.001034	0.000776	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000028	-0.000109	0.000090	-0.000069	0.000065	-0.000058	-0.000021
89.375000	0.000259	0.000388	0.000000	-0.000259	-0.000517	-0.000259	0.001034	0.000129	0.000000	0.000000	0.000259	0.000259	0.000135	0.000000	0.000058	0.000134	-0.000018	-0.000025	-0.000108	0.000092	-0.000069	0.000065	-0.000056	-0.000020
89.437500	-0.000259	0.000259	0.000129	0.000000	-0.000517	-0.000259	0.000647	0.000000	0.000000	0.000000	0.000129	0.000129	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000025	-0.000107	0.000091	-0.000070	0.000064	-0.000057	-0.000019
89.500000	0.000000	0.000388	0.000259	0.000000	-0.000388	-0.000259	0.000647	0.000000	0.000129	0.000129	0.000000	0.000388	0.000135	0.000000	0.000058	0.000134	-0.000018	-0.000025	-0.000109	0.000092	-0.000069	0.000063	-0.000056	-0.000020
89.562500	0.000000	0.000388	-0.000129	-0.000129	0.000000	-0.000259	0.001164	0.000000	0.000000	-0.000129	0.000388	0.000776	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000025	-0.000108	0.000093	-0.000070	0.000063	-0.000057	-0.000019
89.625000	0.000259	0.000388	0.000000	-0.000259	-0.000259	-0.000259	0.002198	0.000000	0.000129	-0.000129	0.000776	0.001810	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000025	-0.000109	0.000095	-0.000071	0.000063	-0.000056	-0.000020
89.687500	0.000259	0.000517	0.000259	-0.000259	-0.000517	-0.000259	0.003103	0.000129	0.000129	0.000388	0.001681	0.003362	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000025	-0.000109	0.000095	-0.000073	0.000063	-0.000057	-0.000022
89.750000	0.000129	0.000388	0.000259	0.000000	-0.000259	-0.000517	0.003750	0.000000	0.000517	0.001164	0.002198	0.004397	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000025	-0.000109	0.000095	-0.000072	0.000063	-0.000056	-0.000021
89.812500	0.000000	0.000129	0.000000	0.000000	0.000000	-0.000388	0.004397	0.000000	0.000517	0.001164	0.003233	0.005560	0.000136	0.000000	0.000058	0.000134	-0.000019	-0.000025	-0.000110	0.000095	-0.000072	0.000066	-0.000058	-0.000022
89.875000	0.000388	0.000388	0.000000	-0.000259	-0.000517	-0.000388	0.004526	0.000129	0.000905	0.001422	0.003233	0.005948	0.000136	0.000000	0.000058	0.000134	-0.000020	-0.000026	-0.000110	0.000094	-0.000072	0.000067	-0.000058	-0.000022
89.937500	0.000000	0.000259	0.000129	0.000000	-0.000388	-0.000517	0.004526	-0.000129	0.000905	0.001681	0.003491	0.006336	0.000136	0.000000	0.000058	0.000134	-0.000020	-0.000027	-0.000112	0.000095	-0.000070	0.000066	-0.000060	-0.000020
90.000000	0.000259	0.000388	0.000129	0.000000	-0.000388	-0.000388	0.004526	0.000000	0.001034	0.001681	0.003362	0.005948	0.000136	0.000000	0.000058	0.000134	-0.000021	-0.000028	-0.000112	0.000095	-0.000071	0.000068	-0.000060	-0.000021
90.062500	0.000259	0.000517	0.000129	-0.000129	-0.000259	-0.000388	0.004397	0.000000	0.001034	0.001422	0.003362	0.005431	0.000136	0.000000	0.000058	0.000134	-0.000022	-0.000027	-0.000114	0.000095	-0.000073	0.000068	-0.000061	-0.000020
90.125000	0.000259	0.000000	0.000129	0.000000	0.000000	-0.000388	0.003879	0.000000	0.000776	0.001422	0.002974	0.004397	0.000135	0.000000	0.000058	0.000134	-0.000021	-0.000028	-0.000114	0.000096	-0.000071	0.000067	-0.000060	-0.000022
90.187500	0.000000	0.000259	0.000129	0.000000	-0.000259	-0.000517	0.003362	0.000000	0.000905	0.000776	0.002586	0.003491	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000027	-0.000112	0.000095	-0.000072	0.000068	-0.000059	-0.000021
90.250000	0.000259	0.000259	0.000259	-0.000129	-0.000129	-0.000259	0.002845	0.000000	0.000647	0.000129	0.002069	0.002198	0.000135	0.000000	0.000058	0.000134	-0.000021	-0.000027	-0.000114	0.000097	-0.000073	0.000067	-0.000060	-0.000021
90.312500	0.000129	-0.000129	-0.000259	-0.000129	-0.000259	-0.000388	0.002069	0.000000	0.000388	0.000000	0.001034	0.000905	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000027	-0.000113	0.000097	-0.000075	0.000066	-0.000058	-0.000022
90.375000	0.000000	0.000129	0.000129	-0.000259	-0.000259	-0.000517	0.001034	0.000000	0.000000	-0.000129	0.000388	0.000388	0.000135	0.000000	0.000058	0.000134	-0.000020	-0.000026	-0.000113	0.000099	-0.000075	0.000065	-0.000059	-0.000021
90.437500	0.000000	0.000388	0.000000	-0.000259	-0.000259	-0.000259	0.000776	0.000000	0.000129	0.000000	0.000000	0.000000	0.000135	0.000000	0.000058	0.000134	-0.000019	-0.000026	-0.000113	0.000099	-0.000074	0.000067	-0.000059	-0.000022
