time	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure
2026-03-18 11:31:38.260224	0.000002	0.000001	-0.000000	0.000000	-0.000000	-0.000004	0.000001	-0.000002	0.000000	0.000000	-0.000328	0.000328	2.412763	3.981763	5.266963	6.319651	-0.000985	-0.000985	0.000000	0.000985	0.000330	0.000827	0.000000	0.000000
2026-03-18 11:31:39.256900	-0.000000	-0.000001	-0.000001	0.000001	0.000003	-0.000000	-0.000000	-0.000002	0.000000	0.000000	0.000328	0.000328	2.413091	3.981435	5.266635	6.319979	-0.000985	-0.000328	-0.000328	0.000328	0.000000	0.000827	0.000000	0.000331
2026-03-18 11:31:40.242720	0.000001	0.000000	-0.000001	0.000001	0.000001	-0.000003	0.000001	-0.000001	0.000000	-0.000328	0.000000	-0.000657	2.413420	3.982420	5.266635	6.320308	-0.000985	-0.000328	0.000328	0.000657	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:31:41.167252	0.000004	0.000003	0.000001	0.000003	0.000000	-0.000004	0.000003	-0.000001	0.000000	-0.000328	0.000000	-0.000328	2.413420	3.981763	5.267292	6.320636	-0.000657	-0.000657	0.000657	0.000657	0.000330	0.000000	-0.000657	0.000331
2026-03-18 11:31:42.248129	0.000002	-0.000001	0.000000	0.000001	-0.000001	-0.000004	0.000001	-0.000002	-0.000328	0.000000	0.000328	0.000000	2.413420	3.981763	5.267620	6.320964	0.000000	-0.000328	0.000328	0.000000	0.000330	0.000827	-0.000329	0.000000
2026-03-18 11:31:43.162726	0.000001	-0.000001	0.000000	0.000001	0.000001	-0.000000	-0.000002	0.000000	0.000000	-0.000328	0.000000	0.000328	2.413420	3.981763	5.266963	6.320636	-0.000328	0.000000	-0.000328	0.000328	0.000330	0.000827	0.000329	0.000000
2026-03-18 11:31:44.252570	0.000001	0.000001	0.000000	0.000001	0.000001	-0.000002	-0.000001	-0.000002	0.000000	0.000000	0.000328	0.000000	2.412434	3.981763	5.266963	6.319979	-0.000328	0.000328	-0.000328	0.000328	0.000330	0.000827	0.000000	0.000331
2026-03-18 11:31:45.162942	0.000002	0.000000	0.000002	0.000002	-0.000001	-0.000003	0.000002	-0.000002	0.000000	0.000000	0.000328	0.000328	2.412763	3.981435	5.266306	6.318994	0.000000	0.000000	-0.000657	0.000328	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:31:46.271732	0.000002	0.000001	0.000000	0.000002	0.000001	-0.000004	0.000000	-0.000002	0.000000	-0.000657	0.000000	0.000000	2.413091	3.981763	5.266963	6.319651	-0.000985	-0.000328	0.000000	0.000657	0.000330	0.000827	0.000000	0.000331
2026-03-18 11:31:47.250600	-0.000000	0.000000	-0.000001	0.000001	0.000001	-0.000001	-0.000002	-0.000002	0.000000	0.000328	0.000328	0.000000	2.412763	3.981435	5.266963	6.319651	-0.000985	-0.000328	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:31:48.161777	0.000001	0.000000	-0.000001	0.000001	0.000001	-0.000002	0.000000	-0.000001	0.000328	0.000000	-0.000657	0.000328	2.413420	3.981763	5.267292	6.319979	-0.000985	0.000000	0.000328	0.000657	0.000000	0.000000	-0.000657	0.000331
2026-03-18 11:31:49.264114	0.000003	0.000000	0.000001	0.000002	0.000000	-0.000004	0.000003	-0.000001	0.000000	0.000000	0.000000	0.000328	2.413091	3.982420	5.267620	6.321293	-0.000985	-0.000328	-0.000328	0.000328	0.000000	0.001653	-0.000329	0.000000
2026-03-18 11:31:50.161891	0.000002	0.000001	0.000002	0.000002	0.000001	-0.000003	0.000002	-0.000001	-0.000328	0.000000	0.000000	0.000000	2.413420	3.981763	5.266963	6.320964	-0.000985	0.000000	0.000000	0.000328	0.000000	0.000000	0.000329	0.000331
2026-03-18 11:31:51.260656	0.000001	-0.000002	-0.000002	-0.000000	0.000001	-0.000002	-0.000001	-0.000002	0.000000	0.000000	0.000328	0.000328	2.413748	3.982092	5.267949	6.320964	-0.000985	0.000000	0.000000	0.000328	0.000330	0.000827	-0.000329	0.000000
2026-03-18 11:31:55.100931	0.000000	-0.000001	-0.000001	0.000001	0.000001	-0.000002	0.000000	-0.000002	0.000657	-0.000328	-0.000328	0.000000	2.413748	3.982420	5.267620	6.321621	-0.000328	0.000000	0.000000	0.000657	0.000330	0.000000	0.000329	0.000662
2026-03-18 11:31:55.204783	0.000004	0.000002	0.000001	0.000001	0.000001	-0.000004	0.000002	-0.000001	0.000000	0.000000	0.000000	0.000657	2.413420	3.982092	5.268277	6.321293	-0.000985	-0.000657	0.000000	0.000657	0.000330	0.000000	0.000000	0.000000
2026-03-18 11:31:55.290401	0.000002	0.000000	0.000001	0.000001	-0.000001	-0.000003	0.000001	-0.000002	0.000000	0.000000	0.000000	0.000328	2.412763	3.981763	5.267292	6.321621	-0.000657	0.000000	0.000000	0.000000	0.000659	0.001653	0.000000	0.000000
2026-03-18 11:31:55.393875	0.000000	-0.000001	-0.000002	0.000000	-0.000000	-0.000002	-0.000001	-0.000002	0.000328	-0.000985	0.000328	0.000328	2.413748	3.982749	5.268605	6.321950	-0.000657	-0.000657	0.000328	0.000328	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:31:56.248444	0.000001	-0.000000	0.000000	0.000002	0.000000	-0.000001	0.000000	-0.000001	0.000000	-0.000657	-0.000328	0.000328	2.413420	3.983077	5.268605	6.321950	-0.000985	0.000000	0.000000	0.000657	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:31:58.051290	0.000002	0.000001	0.000001	0.000001	-0.000000	-0.000005	0.000000	-0.000003	-0.000657	-0.000657	0.000000	0.000000	2.413091	3.982420	5.267620	6.321950	-0.000985	-0.000657	0.000000	0.000328	0.000000	0.000000	0.000657	0.000662
2026-03-18 11:31:58.250381	0.000003	0.000001	-0.000000	0.000001	-0.000000	-0.000004	0.000002	-0.000001	0.000000	-0.000657	0.000000	0.000328	2.413748	3.983734	5.268605	6.322935	-0.000328	-0.000657	0.000000	0.000328	0.000000	0.000827	0.000329	0.000000
2026-03-18 11:31:59.255057	0.000000	-0.000001	-0.000001	0.000000	0.000000	-0.000001	-0.000000	-0.000001	0.000328	0.000000	0.000000	0.000000	2.413748	3.982749	5.268605	6.321950	-0.000328	-0.000657	-0.000657	0.000000	0.000000	0.000000	0.000000	0.000331
2026-03-18 11:32:08.125061	0.000001	-0.000002	0.000001	0.000001	0.000001	-0.000000	-0.000001	-0.000001	0.000000	-0.000328	-0.000328	0.000657	2.414405	3.983734	5.269262	6.322935	-0.000657	-0.000657	0.000000	0.000328	0.000000	0.000827	-0.000329	0.000000
2026-03-18 11:32:08.220792	0.000003	0.000002	0.000001	0.000001	0.000001	-0.000005	0.000002	-0.000000	-0.000657	0.000000	0.000000	0.000657	2.412763	3.981763	5.267292	6.321621	-0.000328	0.000000	-0.000328	0.000000	-0.000330	0.000000	0.000000	0.000331
2026-03-18 11:32:08.315730	0.000001	-0.000000	0.000002	0.000001	0.000000	-0.000004	0.000003	-0.000001	0.000000	-0.000328	0.000000	-0.000328	2.413420	3.982749	5.268605	6.321950	-0.000328	-0.000328	-0.000328	0.000328	0.000330	0.000827	0.000329	0.000000
2026-03-18 11:32:08.416951	0.000002	0.000000	-0.000000	0.000001	0.000001	-0.000001	0.000001	-0.000001	-0.000328	-0.000657	-0.000328	0.000328	2.413420	3.982749	5.267620	6.321293	-0.000985	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000329	0.000331
2026-03-18 11:32:08.508199	0.000000	-0.000001	-0.000001	0.000001	0.000002	-0.000002	-0.000001	-0.000000	0.000328	0.000000	-0.000328	0.000000	2.413091	3.982749	5.267620	6.321293	-0.000657	-0.000328	0.000000	0.000000	0.000330	0.000000	-0.000329	0.000331
2026-03-18 11:32:08.610544	0.000002	0.000001	0.000000	0.000001	0.000001	-0.000002	0.000001	-0.000002	0.000000	-0.000328	0.000000	0.000328	2.414076	3.982749	5.269262	6.322278	-0.000657	0.000000	-0.000328	0.000000	0.000330	0.000827	0.000000	0.000000
2026-03-18 11:32:08.711567	0.000002	0.000002	0.000001	0.000001	0.000001	-0.000003	0.000004	-0.000002	0.000000	-0.000328	0.000000	0.000000	2.413748	3.982420	5.268277	6.322607	-0.000328	-0.000328	-0.000328	0.000328	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:32:08.807879	0.000001	0.000001	-0.000001	0.000001	0.000000	-0.000002	0.000001	-0.000001	0.000000	0.000000	0.000328	0.000328	2.414076	3.983734	5.268934	6.322935	-0.000657	-0.000328	0.000000	0.000000	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:32:08.903175	0.000001	-0.000001	-0.000001	0.000001	0.000001	-0.000001	-0.000002	-0.000001	0.000000	-0.000328	-0.000328	0.000000	2.414076	3.984062	5.269591	6.324249	-0.000985	-0.000657	-0.000657	0.000657	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:32:09.237597	0.000002	0.000002	-0.000000	0.000002	0.000000	-0.000004	-0.000000	-0.000002	-0.000657	-0.000328	-0.000657	0.000000	2.413748	3.983077	5.268605	6.322607	-0.001314	0.000000	-0.000328	0.000328	0.000000	0.001653	0.000000	0.000000
2026-03-18 11:32:10.243842	0.000002	0.000001	0.000001	0.000001	0.000001	-0.000004	0.000002	0.000000	-0.000657	-0.000328	0.000000	0.000328	2.413748	3.983734	5.269591	6.323592	-0.000985	0.000000	0.000000	0.000328	0.000000	0.000000	-0.000329	0.000331
2026-03-18 11:32:11.250222	0.000002	0.000001	0.000001	0.000001	0.000002	-0.000002	0.000000	-0.000002	0.000000	0.000000	-0.000657	0.000328	2.414076	3.983734	5.269591	6.323592	-0.000985	0.000000	0.000328	0.000657	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:32:12.244491	0.000000	-0.000001	-0.000001	-0.000000	0.000002	-0.000001	-0.000001	-0.000000	-0.000328	-0.000328	-0.000328	-0.000328	2.414076	3.983077	5.269262	6.322278	-0.000985	0.000000	-0.000328	0.000328	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:32:13.248200	0.000002	-0.000001	-0.000001	0.000002	-0.000000	-0.000003	0.000001	-0.000001	0.000000	0.000000	-0.000657	-0.000328	2.413748	3.983077	5.269262	6.322935	-0.000985	-0.000657	0.000000	0.000657	0.000330	0.000827	0.000000	0.000000
2026-03-18 11:32:14.244363	0.000003	0.000000	0.000002	0.000001	-0.000001	-0.000004	0.000001	-0.000001	0.000000	0.000000	0.000000	0.000000	2.413091	3.982092	5.267949	6.321950	-0.000657	0.000000	-0.000328	0.000328	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:32:15.248943	0.000001	0.000000	0.000000	0.000002	0.000001	-0.000003	0.000002	0.000001	-0.000657	0.000000	-0.000328	0.000000	2.413748	3.983077	5.269262	6.322607	-0.000657	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:32:16.247212	0.000001	-0.000001	-0.000002	0.000001	0.000001	-0.000001	-0.000000	-0.000001	-0.000328	0.000000	-0.000328	0.000328	2.413420	3.982420	5.268277	6.322607	-0.000328	-0.000328	0.000000	0.000328	0.000000	0.000000	-0.000329	0.000331
2026-03-18 11:32:17.245437	0.000001	0.000000	-0.000001	0.000001	0.000000	-0.000002	0.000001	-0.000002	0.000328	-0.000328	-0.000328	0.000000	2.413091	3.982092	5.267620	6.320964	-0.000328	0.000000	0.000328	0.000000	0.000330	0.000000	0.000000	0.000662
2026-03-18 11:32:18.248451	0.000002	0.000002	0.000000	0.000001	0.000001	-0.000003	0.000002	-0.000001	-0.000328	-0.000657	-0.000328	0.000000	2.414076	3.983077	5.267949	6.322278	-0.000657	-0.000328	0.000000	0.000657	0.000000	0.001653	-0.000329	0.000000
2026-03-18 11:32:19.247446	0.000003	-0.000001	-0.000000	0.000001	0.000000	-0.000004	0.000002	-0.000002	0.000000	-0.000328	-0.000328	-0.000328	2.413420	3.982420	5.267949	6.321950	0.000000	0.000328	0.000000	0.000328	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:32:20.242813	0.000001	-0.000002	-0.000003	-0.000001	0.000001	-0.000001	-0.000002	-0.000001	-0.000657	0.000000	-0.000328	0.000328	2.413420	3.982749	5.268934	6.323264	-0.000328	0.000000	-0.000657	0.000657	0.000330	0.000827	0.000000	0.000331
2026-03-18 11:32:21.243833	0.000001	-0.000000	0.000000	0.000000	0.000000	-0.000003	0.000001	-0.000001	0.000328	-0.000328	-0.000328	0.000000	2.413748	3.983077	5.269262	6.322935	-0.000657	-0.000657	0.000657	0.000328	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:32:22.246266	0.000004	0.000001	0.000002	0.000003	0.000000	-0.000005	0.000002	-0.000001	0.000000	0.000000	-0.000328	0.000328	2.413748	3.982749	5.268605	6.322278	-0.000328	-0.000657	0.000000	0.000000	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:32:23.241916	0.000002	0.000001	0.000001	0.000001	0.000000	-0.000003	0.000001	-0.000001	0.000000	0.000000	-0.000328	0.000000	2.413420	3.981763	5.268277	6.321950	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:32:24.247507	0.000001	-0.000001	-0.000001	-0.000000	0.000001	-0.000001	-0.000003	-0.000001	-0.000328	-0.000657	0.000328	0.000000	2.414076	3.983077	5.268277	6.322278	-0.000657	0.000000	0.000000	0.000000	0.000330	0.000827	0.000000	0.000000
2026-03-18 11:32:25.241441	0.000002	0.000000	0.000000	0.000001	0.000002	-0.000001	0.000002	0.000000	-0.000328	-0.000657	-0.000328	0.000000	2.413420	3.982749	5.267949	6.321621	-0.000985	-0.000328	0.000000	0.000328	0.000330	0.000000	0.000000	0.000000
2026-03-18 11:32:26.242562	0.000003	0.000001	0.000001	0.000002	0.000001	-0.000004	0.000003	-0.000001	-0.000328	-0.000328	0.000000	0.000328	2.413748	3.982749	5.267949	6.322278	-0.000328	0.000000	0.000000	-0.000328	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:32:27.243080	0.000001	0.000001	-0.000001	0.000001	0.000000	-0.000003	0.000001	-0.000001	-0.000328	0.000000	0.000000	0.000328	2.413420	3.982420	5.267620	6.321293	-0.000328	0.000000	-0.000328	0.000000	0.000330	0.000827	0.000000	0.000331
2026-03-18 11:32:28.242995	0.000000	0.000000	-0.000001	0.000002	0.000002	-0.000001	-0.000002	0.000000	0.000000	0.000000	-0.000328	0.000657	2.413748	3.982749	5.267949	6.322278	-0.000985	-0.000328	-0.000328	0.000657	0.000330	0.000827	-0.000329	0.000000
2026-03-18 11:32:29.243190	0.000000	0.000002	-0.000000	0.000002	0.000000	-0.000003	0.000001	0.000000	0.000328	-0.000328	-0.000328	0.000000	2.412763	3.982420	5.267949	6.322278	-0.000328	0.000000	-0.000328	0.000328	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:32:30.242571	0.000003	0.000001	0.000000	0.000002	-0.000000	-0.000005	0.000001	-0.000002	-0.000657	0.000000	-0.000328	0.000000	2.413420	3.982749	5.268277	6.321950	-0.000328	-0.000328	0.000000	0.000328	0.000000	0.000827	0.000329	0.000662
