time	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure
2026-03-24 12:40:24.773468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2026-03-24 12:40:25.556722	0.000001	0.000001	0.000001	-0.000002	-0.000001	-0.000004	0.000002	-0.000002	-0.000328	0.000657	0.000000	0.000000	0.101818	0.181630	0.227614	0.251918	-0.000328	0.000000	0.000000	0.000328	0.000330	0.000827	0.000000	0.000000
2026-03-24 12:40:26.463907	0.000002	0.000000	0.000002	0.000001	-0.000002	-0.000004	0.000001	0.000000	-0.000328	0.000328	-0.000328	0.000000	0.101490	0.180645	0.227285	0.250933	-0.000328	0.000328	-0.000328	-0.000657	0.000000	0.000827	0.000000	0.000000
2026-03-24 12:40:27.561065	0.000001	-0.000000	0.000001	-0.000001	-0.000000	-0.000001	0.000001	0.000001	0.000000	0.000657	-0.000328	-0.000328	0.101490	0.181630	0.227614	0.251590	0.000000	-0.000328	-0.000328	-0.000328	0.000000	0.000827	0.000329	0.000000
2026-03-24 12:40:28.562534	0.000000	-0.000001	-0.000000	-0.000002	-0.000001	-0.000000	0.000000	-0.000001	0.000000	0.000657	0.000000	-0.000328	0.101161	0.179988	0.226300	0.250604	0.000000	0.000328	0.000328	-0.000328	0.000000	0.000000	-0.000329	0.000331
2026-03-24 12:40:29.458778	0.000001	0.000000	-0.000000	-0.000001	-0.000000	-0.000003	0.000001	0.000000	0.000000	0.000657	0.000000	-0.000328	0.101818	0.180974	0.227942	0.252903	0.000000	0.000657	0.000657	-0.000328	0.000000	0.000000	0.000000	0.000000
2026-03-24 12:40:30.459711	0.000002	0.000001	0.000002	-0.000000	-0.000001	-0.000007	0.000002	-0.000001	0.000328	0.000000	0.000000	-0.000328	0.102804	0.183601	0.230898	0.255859	-0.000328	-0.000328	-0.000328	0.000000	0.000000	0.000000	-0.000329	0.000000
2026-03-24 12:40:31.555670	0.000000	0.000000	-0.000001	-0.000002	-0.000001	-0.000002	-0.000000	-0.000002	0.000000	0.000328	0.000000	-0.000328	0.102475	0.182944	0.228928	0.253560	-0.000985	0.000328	0.000328	0.000000	0.000000	0.000827	0.000000	0.000331
2026-03-24 12:40:32.558355	0.000001	-0.000001	-0.000000	-0.000002	0.000000	-0.000001	-0.000001	-0.000000	0.000328	0.000000	0.000328	-0.000328	0.102147	0.181959	0.228271	0.253232	-0.000328	-0.000328	0.000328	0.000657	0.000659	0.000000	0.000000	0.000000
2026-03-24 12:40:33.462188	0.000001	0.000000	0.000001	-0.000002	-0.000002	-0.000004	0.000000	-0.000001	0.000000	-0.000657	-0.001642	-0.005912	0.096235	0.176704	0.227614	0.247977	0.000000	0.000985	0.002299	0.004927	0.000659	0.000827	0.000000	0.000662
2026-03-24 12:40:34.748449	0.000001	0.000000	0.000001	0.000000	-0.000002	-0.000006	0.000003	-0.000002	0.000328	-0.001314	-0.001642	-0.005584	0.097548	0.177361	0.228928	0.249619	-0.000328	0.001314	0.002299	0.005584	0.000989	0.000827	-0.000329	0.000000
2026-03-24 12:40:35.551729	0.000001	0.000001	0.000001	-0.000000	-0.000000	-0.000002	0.000001	-0.000001	0.000000	-0.000657	-0.001642	-0.005912	0.097220	0.176704	0.226957	0.247648	-0.000328	0.000985	0.002299	0.005255	0.000330	0.001653	0.000000	0.000000
2026-03-24 12:40:36.563344	-0.000002	-0.000003	-0.000002	-0.000002	-0.000001	-0.000001	-0.000003	0.000000	0.000000	-0.000985	-0.001642	-0.005584	0.097548	0.177689	0.228271	0.248634	0.000000	0.001642	0.002299	0.005584	0.000989	0.000827	0.000000	0.000662
2026-03-24 12:40:37.565393	0.000000	-0.000001	-0.000000	-0.000003	-0.000003	-0.000004	0.000000	-0.000002	-0.000328	-0.000985	-0.001642	-0.005584	0.095906	0.175062	0.225643	0.245678	-0.000328	0.000657	0.001642	0.005255	0.000989	0.000827	0.000000	0.000331
2026-03-24 12:40:38.556813	0.000002	0.000002	0.000002	-0.000001	-0.000003	-0.000006	0.000003	-0.000002	-0.000657	-0.000985	-0.001971	-0.005584	0.096235	0.175718	0.226629	0.246006	0.000000	0.001314	0.001642	0.005255	0.000989	0.001653	-0.000329	0.000331
2026-03-24 12:40:39.569213	0.000001	0.000001	-0.000001	-0.000002	-0.000000	-0.000001	0.000001	-0.000000	0.000328	-0.001314	-0.001971	-0.005912	0.096563	0.176047	0.225972	0.245678	0.000328	0.001642	0.002299	0.005255	0.000659	0.000827	-0.000329	0.000331
2026-03-24 12:40:40.557881	-0.000001	-0.000002	0.000000	-0.000004	-0.000002	-0.000001	-0.000001	-0.000002	-0.000328	-0.000985	-0.001642	-0.005584	0.096235	0.175390	0.225643	0.244692	-0.000328	0.001642	0.002628	0.005584	0.000989	0.001653	0.000000	0.000331
2026-03-24 12:40:41.565658	0.000001	-0.000000	0.000001	0.000000	-0.000001	-0.000003	0.000001	-0.000001	-0.000328	-0.001314	-0.001642	-0.005584	0.095906	0.176047	0.225315	0.245021	0.000000	0.001642	0.002299	0.004927	0.000659	0.000827	0.000000	0.000331
2026-03-24 12:40:42.569670	0.000001	0.000001	0.000000	0.000000	-0.000003	-0.000004	0.000001	-0.000001	0.000328	-0.001642	-0.001971	-0.005912	0.095906	0.175062	0.224986	0.244035	-0.000657	0.000985	0.001971	0.005584	0.000989	0.001653	0.000000	0.000000
2026-03-24 12:40:43.558746	0.000000	-0.000001	-0.000000	-0.000000	-0.000002	-0.000004	-0.000000	-0.000000	-0.000328	-0.001642	-0.002299	-0.005255	0.096235	0.174733	0.224329	0.244035	-0.000657	0.000657	0.001642	0.005584	0.000659	0.000827	0.000329	0.000662
2026-03-24 12:40:44.557323	-0.000001	-0.000002	-0.000001	-0.000003	-0.000000	-0.000001	-0.000001	-0.000001	-0.000328	-0.001314	-0.001971	-0.005584	0.096235	0.175718	0.224986	0.244364	-0.000328	0.001314	0.001642	0.004927	0.000659	0.001653	0.000000	0.000331
2026-03-24 12:40:45.560600	0.000001	0.000001	0.000000	-0.000001	-0.000002	-0.000004	0.000001	-0.000001	-0.000328	-0.000985	-0.002299	-0.005255	0.095906	0.173748	0.224001	0.242065	0.000328	0.001314	0.001642	0.004927	0.000659	0.001653	0.000657	0.000000
2026-03-24 12:40:46.558163	0.000002	0.000001	0.000002	0.000002	-0.000001	-0.000005	0.000004	-0.000002	-0.000328	-0.001314	-0.001642	-0.005912	0.094921	0.173748	0.222687	0.240423	-0.000328	0.001314	0.001642	0.004927	0.000659	0.001653	0.000329	0.000331
2026-03-24 12:40:48.837283	0.000001	0.000003	0.000000	-0.000001	-0.000001	-0.000002	0.000001	-0.000001	-0.000657	-0.000657	-0.001642	-0.005584	0.095249	0.174076	0.224001	0.242722	0.000328	0.001642	0.001642	0.004927	0.000989	0.000827	0.000000	0.000331
2026-03-24 12:40:49.015237	-0.000001	-0.000001	0.000000	-0.000002	-0.000001	-0.000000	0.000000	0.000001	0.000000	-0.000657	-0.001642	-0.005584	0.094592	0.173748	0.223344	0.241079	-0.000328	0.001314	0.002299	0.005255	0.000659	0.000827	0.000000	0.000000
2026-03-24 12:40:49.548097	0.000001	-0.000001	0.000000	-0.000001	-0.000003	-0.000002	0.000001	-0.000000	-0.000328	-0.001314	-0.001642	-0.005255	0.095906	0.174076	0.223672	0.241736	0.000000	0.001314	0.001642	0.004927	0.000989	0.000827	0.000329	0.000331
2026-03-24 12:40:50.549533	0.000001	0.000000	0.000000	-0.000001	-0.000002	-0.000006	0.000003	-0.000002	-0.000328	-0.001314	-0.001642	-0.005584	0.095249	0.173748	0.223016	0.240751	-0.000328	0.000985	0.001642	0.005584	0.000330	0.002480	-0.000329	0.000331
2026-03-24 12:40:51.461338	0.000001	-0.000000	-0.000000	-0.000001	-0.000001	-0.000002	0.000002	-0.000001	0.000000	-0.000657	-0.001642	-0.005584	0.095906	0.175062	0.225315	0.243379	-0.000328	0.001314	0.001642	0.005584	0.000989	0.001653	0.000000	0.000000
2026-03-24 12:40:52.466569	-0.000001	-0.000001	-0.000001	-0.000002	-0.000001	-0.000002	-0.000002	-0.000001	-0.000657	-0.000985	-0.001642	-0.004927	0.095906	0.175062	0.226300	0.245021	0.000000	0.000985	0.001642	0.004927	0.000989	0.001653	0.000000	0.000331
2026-03-24 12:40:53.545800	0.000001	0.000000	0.000001	-0.000001	-0.000002	-0.000004	-0.000001	-0.000001	0.000000	-0.000657	-0.001971	-0.005584	0.096563	0.175390	0.226957	0.245349	-0.000657	0.000985	0.001642	0.005584	0.000989	0.000000	0.000000	0.000000
2026-03-24 12:40:54.551232	0.000001	0.000000	0.000001	-0.000001	-0.000002	-0.000005	0.000004	-0.000001	0.000000	-0.000985	-0.001642	-0.005584	0.096235	0.175390	0.226300	0.245678	-0.000657	0.000985	0.002299	0.005255	0.000659	0.000827	0.000000	0.000000
2026-03-24 12:40:55.541527	0.000001	0.000001	0.000002	-0.000001	-0.000002	-0.000003	0.000000	-0.000001	-0.000328	-0.001642	-0.001971	-0.004927	0.096563	0.176047	0.227285	0.246006	-0.000328	0.000657	0.001314	0.004927	0.000330	0.000827	0.000000	0.000000
2026-03-24 12:40:56.539210	-0.000002	-0.000001	-0.000002	-0.000003	0.000001	-0.000001	-0.000001	-0.000001	-0.000328	-0.000657	-0.001642	-0.005255	0.097220	0.177032	0.227942	0.247320	-0.000328	0.000985	0.001971	0.004927	0.000989	0.001653	0.000000	0.000331
2026-03-24 12:40:57.575065	0.000001	-0.000001	0.000000	-0.000001	-0.000001	-0.000003	-0.000000	-0.000002	-0.000328	-0.001314	-0.001642	-0.005584	0.097548	0.177689	0.229256	0.249291	-0.000328	0.000985	0.001642	0.005255	0.000659	0.001653	-0.000329	0.000331
2026-03-24 12:40:58.459332	0.000002	0.000001	0.000001	-0.000000	-0.000001	-0.000003	0.000002	0.000001	-0.000328	-0.000985	-0.001642	-0.005255	0.097548	0.179660	0.232212	0.254217	0.000000	0.000985	0.001642	0.004598	0.000330	0.001653	0.000000	0.000000
2026-03-24 12:40:59.470498	0.000003	0.000002	0.000001	-0.000001	-0.000002	-0.000005	0.000001	-0.000002	0.000000	-0.000985	-0.001314	-0.005584	0.097220	0.178018	0.229913	0.250276	-0.000328	0.001314	0.001642	0.005255	0.000659	0.000000	0.000000	0.000662
2026-03-24 12:41:00.558983	-0.000001	-0.000001	-0.000000	-0.000002	-0.000002	-0.000001	-0.000001	-0.000001	-0.000985	-0.000657	-0.001642	-0.005584	0.096892	0.177361	0.228928	0.249291	-0.000657	0.000985	0.001971	0.005255	0.000330	0.001653	0.000000	0.000331
2026-03-24 12:41:01.580586	-0.000002	0.000001	-0.000000	-0.000002	-0.000000	-0.000003	-0.000000	-0.000001	0.000000	-0.000985	-0.001642	-0.005584	0.096235	0.176375	0.227614	0.246991	-0.000657	0.000657	0.001314	0.004927	0.000659	0.002480	0.000000	0.000331
2026-03-24 12:41:02.558317	0.000001	0.000001	0.000002	-0.000001	-0.000001	-0.000004	0.000003	-0.000001	-0.000328	-0.001314	-0.001971	-0.005584	0.096563	0.176375	0.227285	0.246663	-0.000657	0.001314	0.001971	0.004927	0.000659	0.000827	-0.000329	0.000000
2026-03-24 12:41:03.461505	0.000002	0.000000	0.000001	-0.000000	-0.000000	-0.000003	0.000002	-0.000001	-0.000328	-0.001314	-0.001642	-0.004927	0.095578	0.176375	0.225972	0.245349	-0.000985	0.000985	0.001971	0.005255	0.000659	0.001653	-0.000329	0.000000
2026-03-24 12:41:04.461359	0.000001	-0.000000	-0.000001	-0.000002	-0.000001	-0.000003	-0.000000	0.000000	0.000000	-0.000985	-0.001642	-0.004927	0.096235	0.176375	0.226957	0.246006	-0.000328	0.000657	0.001314	0.004927	0.000659	0.001653	0.000000	0.000662
2026-03-24 12:41:05.553051	0.000001	0.000000	-0.000001	-0.000001	-0.000001	-0.000002	-0.000001	-0.000001	-0.000328	-0.001314	-0.001642	-0.005255	0.096563	0.175718	0.226300	0.245021	-0.000657	0.000985	0.001971	0.005255	0.000659	0.001653	0.000000	0.000000
2026-03-24 12:41:06.566377	0.000002	0.000001	0.000002	-0.000001	-0.000001	-0.000003	0.000002	0.000000	-0.000657	-0.001314	-0.001971	-0.005255	0.095906	0.175718	0.225315	0.243707	-0.000328	0.001314	0.001971	0.004927	0.000659	0.000827	0.000000	0.000662
2026-03-24 12:41:07.551891	0.000001	-0.000001	0.000001	-0.000001	-0.000002	-0.000005	0.000003	-0.000001	0.000000	-0.000657	-0.001642	-0.005584	0.096235	0.175718	0.225972	0.244035	-0.000328	0.000985	0.001314	0.004927	0.000989	0.000827	0.000329	0.000000
2026-03-24 12:41:08.559400	-0.000000	-0.000000	-0.000002	-0.000001	-0.000002	-0.000002	0.000000	-0.000002	-0.000328	-0.001314	-0.001971	-0.005584	0.094921	0.173748	0.223672	0.241408	-0.000328	0.000985	0.000985	0.005255	0.000989	0.001653	0.000000	0.000000
2026-03-24 12:41:09.553092	0.000000	-0.000001	-0.000002	-0.000002	-0.000001	-0.000001	-0.000001	0.000000	-0.000657	-0.000985	-0.001642	-0.005255	0.094921	0.173091	0.222030	0.239766	-0.000657	0.000985	0.001642	0.004927	0.001319	0.001653	0.000000	0.000000
2026-03-24 12:41:10.549486	0.000001	0.000001	0.000001	-0.000001	-0.000001	-0.000003	0.000002	-0.000001	-0.000657	-0.001314	-0.001642	-0.005255	0.095249	0.173091	0.223344	0.241079	0.000000	0.001642	0.002299	0.005255	0.000330	0.001653	0.000000	-0.000331
2026-03-24 12:41:11.555382	0.000002	0.000001	0.000001	-0.000000	-0.000002	-0.000005	0.000003	-0.000002	-0.000328	-0.001314	-0.001971	-0.005584	0.095906	0.174733	0.224329	0.242065	0.000000	0.001314	0.001314	0.004598	0.000989	0.000827	0.000000	0.000331
2026-03-24 12:41:12.551481	-0.000000	-0.000002	-0.000001	-0.000004	-0.000002	-0.000002	0.000001	0.000000	-0.000657	-0.000657	-0.001314	-0.005255	0.094921	0.173419	0.223016	0.240423	-0.000328	0.001642	0.001971	0.004927	0.000989	0.001653	-0.000657	0.000331
2026-03-24 12:41:13.555699	0.000001	-0.000002	-0.000001	-0.000002	0.000001	-0.000000	-0.000001	-0.000002	0.000000	-0.001642	-0.001971	-0.005255	0.094264	0.172434	0.221702	0.237795	-0.000657	0.000657	0.001642	0.005255	0.000989	0.001653	-0.000329	0.000000
2026-03-24 12:41:14.556629	0.000000	0.000001	-0.000000	-0.000002	-0.000003	-0.000005	0.000000	0.000001	-0.000328	-0.000657	-0.001642	-0.005255	0.095578	0.175062	0.225315	0.244364	-0.000328	0.001642	0.001971	0.004927	0.000659	0.000827	0.000329	0.000662
2026-03-24 12:41:15.552137	0.000003	0.000002	0.000001	0.000000	-0.000001	-0.000004	0.000004	-0.000001	-0.000657	-0.001314	-0.001642	-0.005584	0.096235	0.176047	0.225643	0.244692	-0.000985	0.000985	0.001642	0.004598	0.000330	0.000827	-0.000329	0.000000
2026-03-24 12:41:16.556868	-0.000000	-0.000000	-0.000000	-0.000001	-0.000000	-0.000002	0.000001	-0.000001	-0.000328	-0.000985	-0.001642	-0.005255	0.095906	0.175062	0.225643	0.244364	-0.000328	0.001642	0.001642	0.004598	0.000659	0.001653	0.000000	0.000662
2026-03-24 12:41:17.560905	-0.000000	-0.000001	-0.000001	-0.000004	-0.000001	-0.000001	-0.000000	-0.000001	0.000000	-0.000985	-0.001642	-0.005584	0.095578	0.176047	0.226300	0.245349	-0.000328	0.000985	0.001642	0.004927	0.000989	0.000827	0.000000	0.000000
2026-03-24 12:41:18.561150	0.000000	-0.000001	0.000001	-0.000002	-0.000001	-0.000004	0.000000	-0.000002	-0.000657	-0.001314	-0.001642	-0.005255	0.096235	0.175718	0.226300	0.245678	-0.000328	0.001314	0.001971	0.004927	0.000989	0.001653	0.000000	0.000662
2026-03-24 12:41:19.552193	0.000001	0.000002	0.000001	-0.000000	-0.000001	-0.000005	0.000003	-0.000000	0.000000	-0.001314	-0.001314	-0.004927	0.096563	0.175390	0.226300	0.245678	-0.000328	0.001642	0.001642	0.005584	0.000330	0.000827	0.000000	0.000331
2026-03-24 12:41:20.556589	-0.000001	-0.000000	-0.000001	-0.000001	-0.000001	-0.000003	0.000001	-0.000001	-0.000328	-0.000985	-0.001642	-0.005584	0.096563	0.177032	0.228599	0.248634	-0.000328	0.001642	0.001971	0.005255	0.000989	0.000827	0.000329	0.000000
2026-03-24 12:41:21.549994	-0.000001	-0.000001	-0.000001	-0.000002	-0.000002	-0.000003	-0.000002	-0.000000	0.000000	-0.000985	-0.001642	-0.005255	0.097877	0.179003	0.230241	0.251261	0.000000	0.001314	0.002299	0.004927	0.000330	0.001653	0.000000	0.000000
2026-03-24 12:41:22.557710	0.000001	-0.000000	0.000000	-0.000001	-0.000001	-0.000003	0.000001	-0.000000	-0.000657	-0.001314	-0.001642	-0.005912	0.096892	0.176704	0.227614	0.247320	-0.000657	0.001314	0.001642	0.005255	0.000659	0.001653	0.000329	0.000331
2026-03-24 12:41:23.563710	0.000001	-0.000000	0.000001	0.000000	-0.000000	-0.000004	0.000004	-0.000001	0.000000	-0.001314	-0.001642	-0.005912	0.096892	0.177361	0.228928	0.248305	0.000000	0.000985	0.001642	0.005584	0.000989	0.000827	0.000000	0.000000
2026-03-24 12:41:24.557154	-0.000000	0.000000	-0.000000	-0.000002	-0.000001	-0.000003	-0.000000	-0.000000	0.000000	-0.001314	-0.001314	-0.005912	0.096235	0.175718	0.226629	0.245349	-0.000328	0.000985	0.001642	0.004927	0.000659	0.000827	0.000000	0.000000
2026-03-24 12:41:25.557714	0.000000	-0.000000	0.000000	-0.000003	-0.000000	-0.000003	0.000000	-0.000000	-0.000328	-0.000985	-0.001642	-0.005584	0.096892	0.178346	0.229585	0.250604	0.000328	0.001642	0.001971	0.005255	0.000659	0.000827	0.000329	0.000331
2026-03-24 12:41:26.554858	0.000001	-0.000001	0.000001	-0.000002	-0.000002	-0.000002	0.000001	-0.000001	-0.000657	-0.001314	-0.001971	-0.004927	0.095906	0.176375	0.226957	0.246335	-0.000328	0.001642	0.001971	0.005584	0.000989	0.000827	-0.000329	0.000000
2026-03-24 12:41:27.552040	0.000000	-0.000001	0.000002	-0.000001	-0.000001	-0.000005	0.000001	0.000000	0.000000	-0.000657	-0.001642	-0.005584	0.096563	0.175718	0.226629	0.245349	-0.000328	0.000985	0.001642	0.005255	0.000989	0.001653	-0.000329	0.000662
2026-03-24 12:41:28.553457	-0.000000	-0.000000	0.000000	-0.000002	-0.000002	-0.000003	-0.000000	-0.000002	-0.000328	-0.001314	-0.001314	-0.005255	0.096892	0.175390	0.226300	0.244692	-0.000657	0.001314	0.001971	0.005584	0.000989	0.001653	0.000000	0.000000
2026-03-24 12:41:29.558599	-0.000001	-0.000002	-0.000001	-0.000003	0.000000	-0.000001	-0.000001	-0.000002	0.000000	-0.001314	-0.001642	-0.005255	0.095906	0.175062	0.225643	0.243050	-0.000328	0.000657	0.001314	0.004927	0.000659	0.001653	0.000000	0.000331
2026-03-24 12:41:30.558445	0.000001	0.000000	0.000000	-0.000002	-0.000001	-0.000002	0.000000	-0.000000	-0.000657	-0.001314	-0.001314	-0.005255	0.095906	0.175062	0.225643	0.243707	0.000000	0.001642	0.001642	0.004927	0.000659	0.000827	0.000000	0.000000
2026-03-24 12:41:31.554087	0.000001	0.000001	0.000002	0.000000	-0.000001	-0.000004	0.000001	-0.000001	0.000000	-0.000657	-0.001642	-0.005255	0.095906	0.175062	0.225315	0.244035	0.000000	0.001314	0.001642	0.005255	0.000659	0.000000	0.000000	0.000331
2026-03-24 12:41:32.559197	0.000001	0.000002	0.000000	-0.000001	-0.000001	-0.000002	0.000001	-0.000000	0.000000	-0.000657	-0.001642	-0.005584	0.096235	0.176047	0.226300	0.245678	-0.000328	0.000985	0.001642	0.004927	0.000330	0.000827	0.000000	0.000000
2026-03-24 12:41:33.565175	-0.000001	-0.000002	-0.000001	-0.000002	-0.000002	-0.000003	-0.000001	-0.000002	-0.000328	-0.001642	-0.001971	-0.004927	0.093279	0.169806	0.218417	0.234182	-0.000328	0.001314	0.001971	0.004598	0.000659	0.002480	-0.000329	0.000000
2026-03-24 12:41:34.557307	0.000000	0.000000	0.000000	-0.000001	-0.000002	-0.000003	0.000001	-0.000002	-0.000328	-0.001314	-0.001642	-0.005584	0.095578	0.174076	0.223672	0.241079	-0.000328	0.001314	0.001642	0.005255	0.000659	0.000827	0.000329	0.000331
2026-03-24 12:41:35.551883	0.000001	0.000000	0.000002	0.000001	-0.000003	-0.000007	0.000002	-0.000002	-0.000657	-0.000985	-0.001642	-0.005584	0.095906	0.174076	0.224329	0.241408	-0.000657	0.000657	0.002299	0.005255	0.000659	0.000827	0.000000	0.000000
2026-03-24 12:41:36.558236	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000004	0.000000	0.000001	-0.000328	-0.000985	-0.001642	-0.005584	0.095249	0.173091	0.223344	0.241079	0.000328	0.000985	0.001642	0.004598	0.000330	0.001653	0.000329	0.000000
2026-03-24 12:41:37.557598	-0.000000	-0.000001	-0.000001	-0.000002	0.000001	-0.000001	-0.000001	-0.000002	-0.000328	-0.001314	-0.001642	-0.004927	0.095906	0.175062	0.224658	0.242722	-0.000985	0.001314	0.001971	0.004927	0.000659	0.001653	0.000000	0.000331
2026-03-24 12:41:38.550422	0.000002	-0.000000	0.000001	-0.000002	-0.000001	-0.000003	-0.000000	-0.000000	0.000000	-0.001314	-0.001642	-0.004927	0.095249	0.174733	0.224986	0.243050	-0.000657	0.000985	0.001971	0.005912	0.000659	0.001653	0.000329	0.000000
2026-03-24 12:41:39.559422	0.000003	0.000001	0.000002	-0.000001	-0.000001	-0.000006	0.000003	-0.000002	0.000000	-0.000985	-0.001642	-0.005255	0.095906	0.174733	0.225643	0.244364	0.000000	0.001314	0.001642	0.004927	0.000989	0.000827	0.000329	0.000000
2026-03-24 12:41:40.559674	0.000002	-0.000001	-0.000001	-0.000003	-0.000000	-0.000003	0.000001	0.000000	-0.000328	-0.000985	-0.001642	-0.005255	0.095906	0.175062	0.226629	0.245349	-0.000328	0.001642	0.001642	0.005584	0.000659	0.001653	0.000000	0.000331
2026-03-24 12:41:41.561598	0.000000	-0.000000	-0.000002	-0.000002	-0.000001	-0.000002	-0.000002	-0.000001	-0.000657	-0.001314	-0.001971	-0.004927	0.095906	0.175718	0.226300	0.245349	-0.000328	0.000657	0.001642	0.004598	0.000330	0.001653	0.000000	0.000000
2026-03-24 12:41:42.556872	0.000000	0.000001	-0.000000	-0.000001	-0.000000	-0.000001	0.000000	-0.000001	0.000000	-0.000985	-0.001642	-0.005584	0.095906	0.176375	0.226629	0.246006	-0.000328	0.001314	0.002299	0.004927	0.000659	0.000827	-0.000329	0.000331
2026-03-24 12:41:43.563765	0.000001	0.000001	0.000002	-0.000002	-0.000002	-0.000006	0.000003	0.000001	-0.000328	-0.000985	-0.001642	-0.004927	0.096892	0.175390	0.226957	0.245678	-0.000657	0.000985	0.001642	0.005255	0.000989	0.001653	0.000000	0.000000
2026-03-24 12:41:44.557625	0.000002	0.000000	0.000001	0.000001	-0.000003	-0.000004	0.000002	-0.000000	0.000328	-0.001314	-0.001642	-0.005255	0.096235	0.176375	0.227614	0.246335	0.000000	0.001971	0.002299	0.005255	0.000989	0.001653	0.000000	0.000662
2026-03-24 12:41:45.558574	-0.000001	-0.000002	-0.000001	-0.000002	-0.000000	-0.000001	0.000000	-0.000000	-0.000657	-0.000985	-0.001642	-0.005255	0.097220	0.177361	0.229585	0.250276	-0.000328	0.000985	0.001314	0.005255	0.000330	0.001653	0.000000	0.000662
2026-03-24 12:41:46.553081	-0.000000	-0.000001	-0.000000	-0.000001	-0.000001	-0.000002	-0.000001	-0.000001	0.000000	-0.001314	-0.001971	-0.005912	0.096563	0.176375	0.227942	0.247977	0.000000	0.000985	0.001642	0.004598	0.000659	0.000827	-0.000329	0.000331
2026-03-24 12:41:47.551957	0.000001	0.000001	0.000001	-0.000001	-0.000003	-0.000005	0.000003	-0.000001	0.000000	-0.000985	-0.001314	-0.005584	0.097220	0.177689	0.228928	0.248962	-0.000657	0.000985	0.001642	0.004927	0.000330	0.001653	0.000000	0.000000
2026-03-24 12:41:48.555660	-0.000000	0.000000	0.000002	-0.000000	-0.000001	-0.000003	0.000002	-0.000002	0.000000	-0.001314	-0.001642	-0.005912	0.096892	0.177689	0.229913	0.249291	-0.000328	0.000985	0.001642	0.004927	0.000659	0.000827	0.000329	0.000331
2026-03-24 12:41:49.552212	-0.000000	-0.000000	-0.000001	-0.000001	-0.000001	-0.000002	-0.000000	-0.000001	0.000000	-0.001314	-0.001642	-0.005912	0.097548	0.177689	0.229585	0.249619	-0.000657	0.000985	0.002299	0.005255	0.000659	0.001653	0.000000	0.000331
2026-03-24 12:41:50.549987	-0.000001	-0.000000	-0.000002	-0.000003	-0.000001	-0.000004	-0.000003	-0.000001	0.000000	-0.000985	-0.001642	-0.005584	0.096892	0.176375	0.226957	0.246006	0.000000	0.001642	0.001971	0.004927	0.000659	0.001653	0.000329	0.000662
2026-03-24 12:41:51.556203	0.000002	0.000001	0.000001	-0.000000	0.000000	-0.000004	0.000002	-0.000001	-0.000657	-0.000985	-0.001971	-0.005584	0.096563	0.175718	0.226300	0.244692	0.000000	0.001314	0.001971	0.004927	0.000989	0.000827	-0.000329	0.000331
2026-03-24 12:41:52.551445	0.000001	0.000001	0.000000	-0.000001	-0.000003	-0.000006	0.000003	0.000000	-0.000328	-0.000657	-0.001642	-0.005584	0.095578	0.175390	0.225972	0.244364	0.000328	0.000985	0.002299	0.004927	0.000330	0.001653	-0.000329	0.000000
2026-03-24 12:41:53.556146	0.000000	-0.000000	-0.000000	-0.000002	-0.000001	-0.000003	-0.000000	-0.000002	0.000000	-0.001314	-0.001642	-0.005255	0.096563	0.176375	0.226629	0.245021	0.000328	0.001642	0.001642	0.005255	0.000659	0.001653	0.000000	0.000331
2026-03-24 12:41:54.554583	-0.000001	-0.000000	-0.000000	-0.000002	0.000001	-0.000000	-0.000002	-0.000001	-0.000328	-0.000657	-0.001642	-0.005584	0.095906	0.175062	0.226300	0.245021	-0.000328	0.000657	0.001642	0.004598	0.000989	0.001653	0.000329	0.000000
2026-03-24 12:41:55.551453	0.000000	0.000001	0.000000	-0.000000	-0.000003	-0.000003	0.000002	-0.000002	-0.000328	-0.001314	-0.001642	-0.005912	0.095906	0.175062	0.225972	0.243707	-0.000328	0.000985	0.001314	0.004927	0.000330	0.001653	0.000329	0.000331
2026-03-24 12:41:56.557546	0.000001	0.000002	0.000002	-0.000001	-0.000002	-0.000004	0.000001	-0.000002	0.000000	-0.000985	-0.001971	-0.005255	0.095249	0.173419	0.223672	0.241079	-0.000657	0.000985	0.001314	0.004927	0.000659	0.002480	0.000000	0.000331
2026-03-24 12:41:57.551759	0.000001	-0.000000	-0.000001	-0.000002	-0.000001	-0.000002	-0.000000	-0.000002	0.000000	-0.001314	-0.001971	-0.005584	0.095906	0.175062	0.224329	0.241408	-0.000328	0.001314	0.001642	0.004927	0.000659	0.001653	0.000329	0.000331
